item_id,dim_code,n_passes,mode,mean,min,max
scev_val_fig_0225,VO,1,1,1,1,1
scev_val_fig_0226,AS,1,3,3,3,3
scev_val_fig_0226,AT,1,3,3,3,3
scev_val_fig_0226,CL,1,1,1,1,1
scev_val_fig_0226,GS,1,0,0,0,0
scev_val_fig_0226,KNf,1,2,2,2,2
scev_val_fig_0226,MA,1,2,2,2,2
scev_val_fig_0226,MCr,1,3,3,3,3
scev_val_fig_0226,MCu,1,3,3,3,3
scev_val_fig_0226,QLl,1,1,1,1,1
scev_val_fig_0226,QLq,1,2,2,2,2
scev_val_fig_0226,VL,1,2,2,2,2
scev_val_fig_0226,VO,1,2,2,2,2
scev_val_fig_0227,AS,1,2,2,2,2
scev_val_fig_0227,AT,1,3,3,3,3
scev_val_fig_0227,CL,1,1,1,1,1
scev_val_fig_0227,GS,1,2,2,2,2
scev_val_fig_0227,KNf,1,3,3,3,3
scev_val_fig_0227,MA,1,3,3,3,3
scev_val_fig_0227,MCr,1,1,1,1,1
scev_val_fig_0227,MCu,1,2,2,2,2
scev_val_fig_0227,QLl,1,1,1,1,1
scev_val_fig_0227,QLq,1,1,1,1,1
scev_val_fig_0227,VL,1,2,2,2,2
scev_val_fig_0227,VO,1,2,2,2,2
scev_val_fig_0228,AS,1,2,2,2,2
scev_val_fig_0228,AT,1,3,3,3,3
scev_val_fig_0228,CL,1,0,0,0,0
scev_val_fig_0228,GS,1,0,0,0,0
scev_val_fig_0228,KNf,1,1,1,1,1
scev_val_fig_0228,MA,1,4,4,4,4
scev_val_fig_0228,MCr,1,1,1,1,1
scev_val_fig_0228,MCu,1,1,1,1,1
scev_val_fig_0228,QLl,1,1,1,1,1
scev_val_fig_0228,QLq,1,2,2,2,2
scev_val_fig_0228,VL,1,2,2,2,2
scev_val_fig_0228,VO,1,1,1,1,1
scev_val_fig_0229,AS,1,3,3,3,3
scev_val_fig_0229,AT,1,3,3,3,3
scev_val_fig_0229,CL,1,0,0,0,0
scev_val_fig_0229,GS,1,0,0,0,0
scev_val_fig_0229,KNf,1,1,1,1,1
scev_val_fig_0229,MA,1,4,4,4,4
scev_val_fig_0229,MCr,1,2,2,2,2
scev_val_fig_0229,MCu,1,3,3,3,3
scev_val_fig_0229,QLl,1,1,1,1,1
scev_val_fig_0229,QLq,1,3,3,3,3
scev_val_fig_0229,VL,1,3,3,3,3
scev_val_fig_0229,VO,1,2,2,2,2
scev_val_fig_0230,AS,1,3,3,3,3
scev_val_fig_0230,AT,1,3,3,3,3
scev_val_fig_0230,CL,1,0,0,0,0
scev_val_fig_0230,GS,1,0,0,0,0
scev_val_fig_0230,KNf,1,1,1,1,1
scev_val_fig_0230,MA,1,4,4,4,4
scev_val_fig_0230,MCr,1,3,3,3,3
scev_val_fig_0230,MCu,1,3,3,3,3
scev_val_fig_0230,QLl,1,1,1,1,1
scev_val_fig_0230,QLq,1,2,2,2,2
scev_val_fig_0230,VL,1,3,3,3,3
scev_val_fig_0230,VO,1,2,2,2,2
scev_val_fig_0232,AS,1,2,2,2,2
scev_val_fig_0232,AT,1,3,3,3,3
scev_val_fig_0232,CL,1,0,0,0,0
scev_val_fig_0232,GS,1,0,0,0,0
scev_val_fig_0232,KNf,1,0,0,0,0
scev_val_fig_0232,MA,1,3,3,3,3
scev_val_fig_0232,MCr,1,2,2,2,2
scev_val_fig_0232,MCu,1,1,1,1,1
scev_val_fig_0232,QLl,1,1,1,1,1
scev_val_fig_0232,QLq,1,0,0,0,0
scev_val_fig_0232,VL,1,2,2,2,2
scev_val_fig_0232,VO,1,1,1,1,1
scev_val_fig_0233,AS,1,2,2,2,2
scev_val_fig_0233,AT,1,3,3,3,3
scev_val_fig_0233,CL,1,0,0,0,0
scev_val_fig_0233,GS,1,0,0,0,0
scev_val_fig_0233,KNf,1,4,4,4,4
scev_val_fig_0233,MA,1,3,3,3,3
scev_val_fig_0233,MCr,1,2,2,2,2
scev_val_fig_0233,MCu,1,3,3,3,3
scev_val_fig_0233,QLl,1,1,1,1,1
scev_val_fig_0233,QLq,1,2,2,2,2
scev_val_fig_0233,VL,1,2,2,2,2
scev_val_fig_0233,VO,1,1,1,1,1
scev_val_fig_0234,AS,1,2,2,2,2
scev_val_fig_0234,AT,1,3,3,3,3
scev_val_fig_0234,CL,1,0,0,0,0
scev_val_fig_0234,GS,1,1,1,1,1
scev_val_fig_0234,KNf,1,4,4,4,4
scev_val_fig_0234,MA,1,1,1,1,1
scev_val_fig_0234,MCr,1,2,2,2,2
scev_val_fig_0234,MCu,1,0,0,0,0
scev_val_fig_0234,QLl,1,1,1,1,1
scev_val_fig_0234,QLq,1,2,2,2,2
scev_val_fig_0234,VL,1,2,2,2,2
scev_val_fig_0234,VO,1,2,2,2,2
scev_val_fig_0235,AS,1,2,2,2,2
scev_val_fig_0235,AT,1,3,3,3,3
scev_val_fig_0235,CL,1,0,0,0,0
scev_val_fig_0235,GS,1,1,1,1,1
scev_val_fig_0235,KNf,1,4,4,4,4
scev_val_fig_0235,MA,1,1,1,1,1
scev_val_fig_0235,MCr,1,1,1,1,1
scev_val_fig_0235,MCu,1,1,1,1,1
scev_val_fig_0235,QLl,1,1,1,1,1
scev_val_fig_0235,QLq,1,1,1,1,1
scev_val_fig_0235,VL,1,2,2,2,2
scev_val_fig_0235,VO,1,2,2,2,2
scev_val_fig_0236,AS,1,2,2,2,2
scev_val_fig_0236,AT,1,3,3,3,3
scev_val_fig_0236,CL,1,0,0,0,0
scev_val_fig_0236,GS,1,1,1,1,1
scev_val_fig_0236,KNf,1,3,3,3,3
scev_val_fig_0236,MA,1,2,2,2,2
scev_val_fig_0236,MCr,1,2,2,2,2
scev_val_fig_0236,MCu,1,1,1,1,1
scev_val_fig_0236,QLl,1,2,2,2,2
scev_val_fig_0236,QLq,1,1,1,1,1
scev_val_fig_0236,VL,1,2,2,2,2
scev_val_fig_0236,VO,1,1,1,1,1
scev_val_fig_0237,AS,1,3,3,3,3
scev_val_fig_0237,AT,1,3,3,3,3
scev_val_fig_0237,CL,1,0,0,0,0
scev_val_fig_0237,GS,1,1,1,1,1
scev_val_fig_0237,KNf,1,4,4,4,4
scev_val_fig_0237,MA,1,1,1,1,1
scev_val_fig_0237,MCr,1,1,1,1,1
scev_val_fig_0237,MCu,1,1,1,1,1
scev_val_fig_0237,QLl,1,1,1,1,1
scev_val_fig_0237,QLq,1,1,1,1,1
scev_val_fig_0237,VL,1,3,3,3,3
scev_val_fig_0237,VO,1,1,1,1,1
scev_val_fig_0238,AS,1,2,2,2,2
scev_val_fig_0238,AT,1,3,3,3,3
scev_val_fig_0238,CL,1,0,0,0,0
scev_val_fig_0238,GS,1,3,3,3,3
scev_val_fig_0238,KNf,1,3,3,3,3
scev_val_fig_0238,MA,1,0,0,0,0
scev_val_fig_0238,MCr,1,1,1,1,1
scev_val_fig_0238,MCu,1,1,1,1,1
scev_val_fig_0238,QLl,1,1,1,1,1
scev_val_fig_0238,QLq,1,1,1,1,1
scev_val_fig_0238,VL,1,2,2,2,2
scev_val_fig_0238,VO,1,1,1,1,1
scev_val_fig_0239,AS,1,2,2,2,2
scev_val_fig_0239,AT,1,3,3,3,3
scev_val_fig_0239,CL,1,0,0,0,0
scev_val_fig_0239,GS,1,2,2,2,2
scev_val_fig_0239,KNf,1,4,4,4,4
scev_val_fig_0239,MA,1,1,1,1,1
scev_val_fig_0239,MCr,1,1,1,1,1
scev_val_fig_0239,MCu,1,2,2,2,2
scev_val_fig_0239,QLl,1,2,2,2,2
scev_val_fig_0239,QLq,1,2,2,2,2
scev_val_fig_0239,VL,1,2,2,2,2
scev_val_fig_0239,VO,1,1,1,1,1
scev_val_fig_0240,AS,1,2,2,2,2
scev_val_fig_0240,AT,1,3,3,3,3
scev_val_fig_0240,CL,1,0,0,0,0
scev_val_fig_0240,GS,1,0,0,0,0
scev_val_fig_0240,KNf,1,3,3,3,3
scev_val_fig_0240,MA,1,2,2,2,2
scev_val_fig_0240,MCr,1,1,1,1,1
scev_val_fig_0240,MCu,1,1,1,1,1
scev_val_fig_0240,QLl,1,1,1,1,1
scev_val_fig_0240,QLq,1,1,1,1,1
scev_val_fig_0240,VL,1,2,2,2,2
scev_val_fig_0240,VO,1,2,2,2,2
scev_val_fig_0241,AS,1,3,3,3,3
scev_val_fig_0241,AT,1,3,3,3,3
scev_val_fig_0241,CL,1,0,0,0,0
scev_val_fig_0241,GS,1,0,0,0,0
scev_val_fig_0241,KNf,1,1,1,1,1
scev_val_fig_0241,MA,1,2,2,2,2
scev_val_fig_0241,MCr,1,2,2,2,2
scev_val_fig_0241,MCu,1,1,1,1,1
scev_val_fig_0241,QLl,1,1,1,1,1
scev_val_fig_0241,QLq,1,2,2,2,2
scev_val_fig_0241,VL,1,2,2,2,2
scev_val_fig_0241,VO,1,1,1,1,1
scev_val_fig_0245,AS,1,2,2,2,2
scev_val_fig_0245,AT,1,3,3,3,3
scev_val_fig_0245,CL,1,0,0,0,0
scev_val_fig_0245,GS,1,2,2,2,2
scev_val_fig_0245,KNf,1,2,2,2,2
scev_val_fig_0245,MA,1,2,2,2,2
scev_val_fig_0245,MCr,1,2,2,2,2
scev_val_fig_0245,MCu,1,2,2,2,2
scev_val_fig_0245,QLl,1,2,2,2,2
scev_val_fig_0245,QLq,1,1,1,1,1
scev_val_fig_0245,VL,1,2,2,2,2
scev_val_fig_0245,VO,1,1,1,1,1
scev_val_fig_0246,AS,1,2,2,2,2
scev_val_fig_0246,AT,1,3,3,3,3
scev_val_fig_0246,CL,1,0,0,0,0
scev_val_fig_0246,GS,1,2,2,2,2
scev_val_fig_0246,KNf,1,3,3,3,3
scev_val_fig_0246,MA,1,2,2,2,2
scev_val_fig_0246,MCr,1,2,2,2,2
scev_val_fig_0246,MCu,1,1,1,1,1
scev_val_fig_0246,QLl,1,1,1,1,1
scev_val_fig_0246,QLq,1,1,1,1,1
scev_val_fig_0246,VL,1,2,2,2,2
scev_val_fig_0246,VO,1,1,1,1,1
scev_val_fig_0247,AS,1,2,2,2,2
scev_val_fig_0247,AT,1,3,3,3,3
scev_val_fig_0247,CL,1,1,1,1,1
scev_val_fig_0247,GS,1,3,3,3,3
scev_val_fig_0247,KNf,1,4,4,4,4
scev_val_fig_0247,MA,1,3,3,3,3
scev_val_fig_0247,MCr,1,2,2,2,2
scev_val_fig_0247,MCu,1,3,3,3,3
scev_val_fig_0247,QLl,1,2,2,2,2
scev_val_fig_0247,QLq,1,3,3,3,3
scev_val_fig_0247,VL,1,2,2,2,2
scev_val_fig_0247,VO,1,2,2,2,2
scev_val_fig_0248,AS,1,2,2,2,2
scev_val_fig_0248,AT,1,3,3,3,3
scev_val_fig_0248,CL,1,3,3,3,3
scev_val_fig_0248,GS,1,0,0,0,0
scev_val_fig_0248,KNf,1,2,2,2,2
scev_val_fig_0248,MA,1,1,1,1,1
scev_val_fig_0248,MCr,1,2,2,2,2
scev_val_fig_0248,MCu,1,3,3,3,3
scev_val_fig_0248,QLl,1,1,1,1,1
scev_val_fig_0248,QLq,1,2,2,2,2
scev_val_fig_0248,VL,1,2,2,2,2
scev_val_fig_0248,VO,1,2,2,2,2
scev_val_fig_0249,AS,1,2,2,2,2
scev_val_fig_0249,AT,1,3,3,3,3
scev_val_fig_0249,CL,1,0,0,0,0
scev_val_fig_0249,GS,1,2,2,2,2
scev_val_fig_0249,KNf,1,4,4,4,4
scev_val_fig_0249,MA,1,2,2,2,2
scev_val_fig_0249,MCr,1,1,1,1,1
scev_val_fig_0249,MCu,1,1,1,1,1
scev_val_fig_0249,QLl,1,1,1,1,1
scev_val_fig_0249,QLq,1,2,2,2,2
scev_val_fig_0249,VL,1,2,2,2,2
scev_val_fig_0249,VO,1,2,2,2,2
scev_val_fig_0250,AS,1,3,3,3,3
scev_val_fig_0250,AT,1,3,3,3,3
scev_val_fig_0250,CL,1,0,0,0,0
scev_val_fig_0250,GS,1,0,0,0,0
scev_val_fig_0250,KNf,1,3,3,3,3
scev_val_fig_0250,MA,1,3,3,3,3
scev_val_fig_0250,MCr,1,2,2,2,2
scev_val_fig_0250,MCu,1,3,3,3,3
scev_val_fig_0250,QLl,1,2,2,2,2
scev_val_fig_0250,QLq,1,2,2,2,2
scev_val_fig_0250,VL,1,3,3,3,3
scev_val_fig_0250,VO,1,2,2,2,2
scev_val_fig_0251,AS,1,3,3,3,3
scev_val_fig_0251,AT,1,3,3,3,3
scev_val_fig_0251,CL,1,0,0,0,0
scev_val_fig_0251,GS,1,0,0,0,0
scev_val_fig_0251,KNf,1,3,3,3,3
scev_val_fig_0251,MA,1,3,3,3,3
scev_val_fig_0251,MCr,1,1,1,1,1
scev_val_fig_0251,MCu,1,3,3,3,3
scev_val_fig_0251,QLl,1,2,2,2,2
scev_val_fig_0251,QLq,1,2,2,2,2
scev_val_fig_0251,VL,1,2,2,2,2
scev_val_fig_0251,VO,1,2,2,2,2
scev_val_fig_0254,AS,1,3,3,3,3
scev_val_fig_0254,AT,1,3,3,3,3
scev_val_fig_0254,CL,1,0,0,0,0
scev_val_fig_0254,GS,1,0,0,0,0
scev_val_fig_0254,KNf,1,2,2,2,2
scev_val_fig_0254,MA,1,2,2,2,2
scev_val_fig_0254,MCr,1,3,3,3,3
scev_val_fig_0254,MCu,1,3,3,3,3
scev_val_fig_0254,QLl,1,2,2,2,2
scev_val_fig_0254,QLq,1,1,1,1,1
scev_val_fig_0254,VL,1,3,3,3,3
scev_val_fig_0254,VO,1,2,2,2,2
scev_val_fig_0255,AS,1,3,3,3,3
scev_val_fig_0255,AT,1,3,3,3,3
scev_val_fig_0255,CL,1,0,0,0,0
scev_val_fig_0255,GS,1,0,0,0,0
scev_val_fig_0255,KNf,1,2,2,2,2
scev_val_fig_0255,MA,1,1,1,1,1
scev_val_fig_0255,MCr,1,2,2,2,2
scev_val_fig_0255,MCu,1,2,2,2,2
scev_val_fig_0255,QLl,1,1,1,1,1
scev_val_fig_0255,QLq,1,2,2,2,2
scev_val_fig_0255,VL,1,3,3,3,3
scev_val_fig_0255,VO,1,2,2,2,2
scev_val_fig_0256,AS,1,4,4,4,4
scev_val_fig_0256,AT,1,3,3,3,3
scev_val_fig_0256,CL,1,0,0,0,0
scev_val_fig_0256,GS,1,0,0,0,0
scev_val_fig_0256,KNf,1,2,2,2,2
scev_val_fig_0256,MA,1,3,3,3,3
scev_val_fig_0256,MCr,1,3,3,3,3
scev_val_fig_0256,MCu,1,3,3,3,3
scev_val_fig_0256,QLl,1,1,1,1,1
scev_val_fig_0256,QLq,1,1,1,1,1
scev_val_fig_0256,VL,1,3,3,3,3
scev_val_fig_0256,VO,1,2,2,2,2
scev_val_fig_0257,AS,1,4,4,4,4
scev_val_fig_0257,AT,1,3,3,3,3
scev_val_fig_0257,CL,1,1,1,1,1
scev_val_fig_0257,GS,1,0,0,0,0
scev_val_fig_0257,KNf,1,2,2,2,2
scev_val_fig_0257,MA,1,3,3,3,3
scev_val_fig_0257,MCr,1,3,3,3,3
scev_val_fig_0257,MCu,1,3,3,3,3
scev_val_fig_0257,QLl,1,2,2,2,2
scev_val_fig_0257,QLq,1,1,1,1,1
scev_val_fig_0257,VL,1,3,3,3,3
scev_val_fig_0257,VO,1,2,2,2,2
scev_val_fig_0259,AS,1,3,3,3,3
scev_val_fig_0259,AT,1,3,3,3,3
scev_val_fig_0259,CL,1,0,0,0,0
scev_val_fig_0259,GS,1,0,0,0,0
scev_val_fig_0259,KNf,1,2,2,2,2
scev_val_fig_0259,MA,1,3,3,3,3
scev_val_fig_0259,MCr,1,3,3,3,3
scev_val_fig_0259,MCu,1,3,3,3,3
scev_val_fig_0259,QLl,1,2,2,2,2
scev_val_fig_0259,QLq,1,1,1,1,1
scev_val_fig_0259,VL,1,3,3,3,3
scev_val_fig_0259,VO,1,2,2,2,2
scev_val_fig_0260,AS,1,4,4,4,4
scev_val_fig_0260,AT,1,3,3,3,3
scev_val_fig_0260,CL,1,0,0,0,0
scev_val_fig_0260,GS,1,0,0,0,0
scev_val_fig_0260,KNf,1,2,2,2,2
scev_val_fig_0260,MA,1,3,3,3,3
scev_val_fig_0260,MCr,1,3,3,3,3
scev_val_fig_0260,MCu,1,3,3,3,3
scev_val_fig_0260,QLl,1,1,1,1,1
scev_val_fig_0260,QLq,1,1,1,1,1
scev_val_fig_0260,VL,1,3,3,3,3
scev_val_fig_0260,VO,1,2,2,2,2
scev_val_fig_0261,AS,1,3,3,3,3
scev_val_fig_0261,AT,1,3,3,3,3
scev_val_fig_0261,CL,1,0,0,0,0
scev_val_fig_0261,GS,1,0,0,0,0
scev_val_fig_0261,KNf,1,2,2,2,2
scev_val_fig_0261,MA,1,2,2,2,2
scev_val_fig_0261,MCr,1,3,3,3,3
scev_val_fig_0261,MCu,1,3,3,3,3
scev_val_fig_0261,QLl,1,1,1,1,1
scev_val_fig_0261,QLq,1,1,1,1,1
scev_val_fig_0261,VL,1,3,3,3,3
scev_val_fig_0261,VO,1,2,2,2,2
scev_val_fig_0262,AS,1,3,3,3,3
scev_val_fig_0262,AT,1,3,3,3,3
scev_val_fig_0262,CL,1,0,0,0,0
scev_val_fig_0262,GS,1,0,0,0,0
scev_val_fig_0262,KNf,1,2,2,2,2
scev_val_fig_0262,MA,1,3,3,3,3
scev_val_fig_0262,MCr,1,3,3,3,3
scev_val_fig_0262,MCu,1,3,3,3,3
scev_val_fig_0262,QLl,1,2,2,2,2
scev_val_fig_0262,QLq,1,2,2,2,2
scev_val_fig_0262,VL,1,3,3,3,3
scev_val_fig_0262,VO,1,2,2,2,2
scev_val_fig_0263,AS,1,4,4,4,4
scev_val_fig_0263,AT,1,3,3,3,3
scev_val_fig_0263,CL,1,0,0,0,0
scev_val_fig_0263,GS,1,0,0,0,0
scev_val_fig_0263,KNf,1,2,2,2,2
scev_val_fig_0263,MA,1,3,3,3,3
scev_val_fig_0263,MCr,1,3,3,3,3
scev_val_fig_0263,MCu,1,2,2,2,2
scev_val_fig_0263,QLl,1,1,1,1,1
scev_val_fig_0263,QLq,1,1,1,1,1
scev_val_fig_0263,VL,1,3,3,3,3
scev_val_fig_0263,VO,1,2,2,2,2
scev_val_fig_0264,AS,1,3,3,3,3
scev_val_fig_0264,AT,1,3,3,3,3
scev_val_fig_0264,CL,1,0,0,0,0
scev_val_fig_0264,GS,1,0,0,0,0
scev_val_fig_0264,KNf,1,1,1,1,1
scev_val_fig_0264,MA,1,3,3,3,3
scev_val_fig_0264,MCr,1,2,2,2,2
scev_val_fig_0264,MCu,1,3,3,3,3
scev_val_fig_0264,QLl,1,2,2,2,2
scev_val_fig_0264,QLq,1,2,2,2,2
scev_val_fig_0264,VL,1,2,2,2,2
scev_val_fig_0264,VO,1,2,2,2,2
scev_val_fig_0265,AS,1,3,3,3,3
scev_val_fig_0265,AT,1,3,3,3,3
scev_val_fig_0265,CL,1,0,0,0,0
scev_val_fig_0265,GS,1,0,0,0,0
scev_val_fig_0265,KNf,1,2,2,2,2
scev_val_fig_0265,MA,1,3,3,3,3
scev_val_fig_0265,MCr,1,2,2,2,2
scev_val_fig_0265,MCu,1,1,1,1,1
scev_val_fig_0265,QLl,1,1,1,1,1
scev_val_fig_0265,QLq,1,3,3,3,3
scev_val_fig_0265,VL,1,2,2,2,2
scev_val_fig_0265,VO,1,2,2,2,2
scev_val_fig_0266,AS,1,2,2,2,2
scev_val_fig_0266,AT,1,3,3,3,3
scev_val_fig_0266,CL,1,0,0,0,0
scev_val_fig_0266,GS,1,0,0,0,0
scev_val_fig_0266,KNf,1,2,2,2,2
scev_val_fig_0266,MA,1,0,0,0,0
scev_val_fig_0266,MCr,1,1,1,1,1
scev_val_fig_0266,MCu,1,1,1,1,1
scev_val_fig_0266,QLl,1,1,1,1,1
scev_val_fig_0266,QLq,1,2,2,2,2
scev_val_fig_0266,VL,1,1,1,1,1
scev_val_fig_0266,VO,1,1,1,1,1
scev_val_fig_0267,AS,1,2,2,2,2
scev_val_fig_0267,AT,1,3,3,3,3
scev_val_fig_0267,CL,1,0,0,0,0
scev_val_fig_0267,GS,1,0,0,0,0
scev_val_fig_0267,KNf,1,1,1,1,1
scev_val_fig_0267,MA,1,3,3,3,3
scev_val_fig_0267,MCr,1,2,2,2,2
scev_val_fig_0267,MCu,1,1,1,1,1
scev_val_fig_0267,QLl,1,1,1,1,1
scev_val_fig_0267,QLq,1,2,2,2,2
scev_val_fig_0267,VL,1,2,2,2,2
scev_val_fig_0267,VO,1,1,1,1,1
scev_val_fig_0268,AS,1,2,2,2,2
scev_val_fig_0268,AT,1,3,3,3,3
scev_val_fig_0268,CL,1,0,0,0,0
scev_val_fig_0268,GS,1,0,0,0,0
scev_val_fig_0268,KNf,1,2,2,2,2
scev_val_fig_0268,MA,1,3,3,3,3
scev_val_fig_0268,MCr,1,1,1,1,1
scev_val_fig_0268,MCu,1,1,1,1,1
scev_val_fig_0268,QLl,1,1,1,1,1
scev_val_fig_0268,QLq,1,2,2,2,2
scev_val_fig_0268,VL,1,2,2,2,2
scev_val_fig_0268,VO,1,1,1,1,1
scev_val_fig_0269,AS,1,2,2,2,2
scev_val_fig_0269,AT,1,3,3,3,3
scev_val_fig_0269,CL,1,0,0,0,0
scev_val_fig_0269,GS,1,0,0,0,0
scev_val_fig_0269,KNf,1,4,4,4,4
scev_val_fig_0269,MA,1,0,0,0,0
scev_val_fig_0269,MCr,1,1,1,1,1
scev_val_fig_0269,MCu,1,1,1,1,1
scev_val_fig_0269,QLl,1,1,1,1,1
scev_val_fig_0269,QLq,1,1,1,1,1
scev_val_fig_0269,VL,1,2,2,2,2
scev_val_fig_0269,VO,1,1,1,1,1
scev_val_fig_0270,AS,1,2,2,2,2
scev_val_fig_0270,AT,1,3,3,3,3
scev_val_fig_0270,CL,1,0,0,0,0
scev_val_fig_0270,GS,1,2,2,2,2
scev_val_fig_0270,KNf,1,4,4,4,4
scev_val_fig_0270,MA,1,1,1,1,1
scev_val_fig_0270,MCr,1,2,2,2,2
scev_val_fig_0270,MCu,1,2,2,2,2
scev_val_fig_0270,QLl,1,1,1,1,1
scev_val_fig_0270,QLq,1,2,2,2,2
scev_val_fig_0270,VL,1,2,2,2,2
scev_val_fig_0270,VO,1,1,1,1,1
scev_val_fig_0271,AS,1,2,2,2,2
scev_val_fig_0271,AT,1,3,3,3,3
scev_val_fig_0271,CL,1,1,1,1,1
scev_val_fig_0271,GS,1,0,0,0,0
scev_val_fig_0271,KNf,1,4,4,4,4
scev_val_fig_0271,MA,1,1,1,1,1
scev_val_fig_0271,MCr,1,1,1,1,1
scev_val_fig_0271,MCu,1,2,2,2,2
scev_val_fig_0271,QLl,1,1,1,1,1
scev_val_fig_0271,QLq,1,2,2,2,2
scev_val_fig_0271,VL,1,2,2,2,2
scev_val_fig_0271,VO,1,2,2,2,2
scev_val_fig_0272,AS,1,2,2,2,2
scev_val_fig_0272,AT,1,2,2,2,2
scev_val_fig_0272,CL,1,0,0,0,0
scev_val_fig_0272,GS,1,0,0,0,0
scev_val_fig_0272,KNf,1,2,2,2,2
scev_val_fig_0272,MA,1,1,1,1,1
scev_val_fig_0272,MCr,1,1,1,1,1
scev_val_fig_0272,MCu,1,1,1,1,1
scev_val_fig_0272,QLl,1,1,1,1,1
scev_val_fig_0272,QLq,1,2,2,2,2
scev_val_fig_0272,VL,1,2,2,2,2
scev_val_fig_0272,VO,1,2,2,2,2
scev_val_fig_0273,AS,1,2,2,2,2
scev_val_fig_0273,AT,1,2,2,2,2
scev_val_fig_0273,CL,1,0,0,0,0
scev_val_fig_0273,GS,1,0,0,0,0
scev_val_fig_0273,KNf,1,4,4,4,4
scev_val_fig_0273,MA,1,1,1,1,1
scev_val_fig_0273,MCr,1,1,1,1,1
scev_val_fig_0273,MCu,1,2,2,2,2
scev_val_fig_0273,QLl,1,1,1,1,1
scev_val_fig_0273,QLq,1,2,2,2,2
scev_val_fig_0273,VL,1,2,2,2,2
scev_val_fig_0273,VO,1,1,1,1,1
scev_val_fig_0274,AS,1,2,2,2,2
scev_val_fig_0274,AT,1,3,3,3,3
scev_val_fig_0274,CL,1,0,0,0,0
scev_val_fig_0274,GS,1,0,0,0,0
scev_val_fig_0274,KNf,1,3,3,3,3
scev_val_fig_0274,MA,1,1,1,1,1
scev_val_fig_0274,MCr,1,2,2,2,2
scev_val_fig_0274,MCu,1,2,2,2,2
scev_val_fig_0274,QLl,1,1,1,1,1
scev_val_fig_0274,QLq,1,1,1,1,1
scev_val_fig_0274,VL,1,2,2,2,2
scev_val_fig_0274,VO,1,2,2,2,2
scev_val_fig_0276,AS,1,2,2,2,2
scev_val_fig_0276,AT,1,3,3,3,3
scev_val_fig_0276,CL,1,1,1,1,1
scev_val_fig_0276,GS,1,0,0,0,0
scev_val_fig_0276,KNf,1,3,3,3,3
scev_val_fig_0276,MA,1,2,2,2,2
scev_val_fig_0276,MCr,1,2,2,2,2
scev_val_fig_0276,MCu,1,2,2,2,2
scev_val_fig_0276,QLl,1,2,2,2,2
scev_val_fig_0276,QLq,1,2,2,2,2
scev_val_fig_0276,VL,1,2,2,2,2
scev_val_fig_0276,VO,1,1,1,1,1
scev_val_fig_0277,AS,1,3,3,3,3
scev_val_fig_0277,AT,1,3,3,3,3
scev_val_fig_0277,CL,1,0,0,0,0
scev_val_fig_0277,GS,1,1,1,1,1
scev_val_fig_0277,KNf,1,1,1,1,1
scev_val_fig_0277,MA,1,2,2,2,2
scev_val_fig_0277,MCr,1,2,2,2,2
scev_val_fig_0277,MCu,1,1,1,1,1
scev_val_fig_0277,QLl,1,1,1,1,1
scev_val_fig_0277,QLq,1,2,2,2,2
scev_val_fig_0277,VL,1,2,2,2,2
scev_val_fig_0277,VO,1,1,1,1,1
scev_val_fig_0278,AS,1,3,3,3,3
scev_val_fig_0278,AT,1,3,3,3,3
scev_val_fig_0278,CL,1,1,1,1,1
scev_val_fig_0278,GS,1,2,2,2,2
scev_val_fig_0278,KNf,1,1,1,1,1
scev_val_fig_0278,MA,1,3,3,3,3
scev_val_fig_0278,MCr,1,2,2,2,2
scev_val_fig_0278,MCu,1,3,3,3,3
scev_val_fig_0278,QLl,1,1,1,1,1
scev_val_fig_0278,QLq,1,2,2,2,2
scev_val_fig_0278,VL,1,2,2,2,2
scev_val_fig_0278,VO,1,1,1,1,1
scev_val_fig_0279,AS,1,3,3,3,3
scev_val_fig_0279,AT,1,3,3,3,3
scev_val_fig_0279,CL,1,1,1,1,1
scev_val_fig_0279,GS,1,0,0,0,0
scev_val_fig_0279,KNf,1,0,0,0,0
scev_val_fig_0279,MA,1,0,0,0,0
scev_val_fig_0279,MCr,1,2,2,2,2
scev_val_fig_0279,MCu,1,3,3,3,3
scev_val_fig_0279,QLl,1,2,2,2,2
scev_val_fig_0279,QLq,1,2,2,2,2
scev_val_fig_0279,VL,1,3,3,3,3
scev_val_fig_0279,VO,1,2,2,2,2
scev_val_fig_0281,AS,1,2,2,2,2
scev_val_fig_0281,AT,1,3,3,3,3
scev_val_fig_0281,CL,1,0,0,0,0
scev_val_fig_0281,GS,1,0,0,0,0
scev_val_fig_0281,KNf,1,3,3,3,3
scev_val_fig_0281,MA,1,1,1,1,1
scev_val_fig_0281,MCr,1,1,1,1,1
scev_val_fig_0281,MCu,1,1,1,1,1
scev_val_fig_0281,QLl,1,1,1,1,1
scev_val_fig_0281,QLq,1,1,1,1,1
scev_val_fig_0281,VL,1,2,2,2,2
scev_val_fig_0281,VO,1,1,1,1,1
scev_val_fig_0282,AS,1,1,1,1,1
scev_val_fig_0282,AT,1,3,3,3,3
scev_val_fig_0282,CL,1,0,0,0,0
scev_val_fig_0282,GS,1,0,0,0,0
scev_val_fig_0282,KNf,1,4,4,4,4
scev_val_fig_0282,MA,1,1,1,1,1
scev_val_fig_0282,MCr,1,1,1,1,1
